site,country,title,price_usd,review_count,seller_badge,search_position,monthly_sold_count,is_bestseller,bestseller_rank,validity,usage_validity,activation_validity,network_type,network_generation,carrier_support_local,data_amount,product_url,asin,site_product_id,seller,brand,evidence
amazon_us,vn,"Prepaid eSIM for Mainland China, Hong Kong, Macau, Taiwan | 20GB 30Day Plan Data | Get QR Code Instantly | 4G LTE High-Speed Network | No VPN Required | Hotspot Allow| No-Contract for Unlocked Phones",34.19,22,,,,True,197,30일,30일,180일,unknown,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",20GB,https://www.amazon.com/eSIM-20GB-Get-High-Speed-No-Contract/dp/B0GTM51CN4,B0GTM51CN4,B0GTM51CN4,STAR VENTURE,Brand: ＵＲＯＺＥＴＴＡ,"{""price_usd"": [""$34.19""], ""usage_validity"": [""Prepaid eSIM for Mainland China, Hong Kong, Macau, Taiwan | 20GB 30Day Plan Data | Get QR Code Instantly | 4G LTE High-Speed Network | No VPN Required | Hotspot Allow| No-Contract ""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""20GB 30-Day Prepaid eSIM: Enjoy a 30-day plan with 20GB of 5G/4G LTE high-speed coverage across Mainland China, Hong Kong, Macau, and Taiwan. Perfect for travelers and business pro""], ""network_type"": [""insufficient_or_conflicting_signals(local=0, roaming=-2)""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 22""], ""is_bestseller"": [""Best Sellers Rank #85,089 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #197 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #85,089 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #197 in Cell Phone SIM Cards""], ""title"": [""Prepaid eSIM for Mainland China, Hong Kong, Macau, Taiwan | 20GB 30Day Plan Data | Get QR Code Instantly | 4G LTE High-Speed Network | No VPN Required | Hotspot Allow| No-Contract for Unlocked Phones""]}"
amazon_us,vn,"Prepaid eSIM - 7GB 15Days for Mainland China, Hong Kong, Japan, Thailand, Australia(23 Asia-Pacific Regions) | Get QR Code Instantly | No VPN Required | 5G/4G LTE High-Speed Network | Hotspot Support",24.99,42,,,,True,264,15일,15일,180일,unknown,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",7GB,https://www.amazon.com/Prepaid-eSIM-Australia-Asia-Pacific-High-Speed/dp/B0GTNS49RL,B0GTNS49RL,B0GTNS49RL,STAR VENTURE,Visit the UROZETTA Store,"{""price_usd"": [""$24.99""], ""usage_validity"": [""Prepaid eSIM - 7GB 15Days for Mainland China, Hong Kong, Japan, Thailand, Australia(23 Asia-Pacific Regions) | Get QR Code Instantly | No VPN Required | 5G/4G LTE High-Speed Networ""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""7GB 15-Day Prepaid eSIM: Enjoy a 15-day plan with 7GB of 5G/4G LTE high-speed. Perfect for travelers and business professionals — it supports mobile hotspot sharing with reliable c""], ""network_type"": [""no_local_or_roaming_keyword_matched""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 42""], ""is_bestseller"": [""Best Sellers Rank #115,936 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #264 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #115,936 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #264 in Cell Phone SIM Cards""], ""title"": [""Prepaid eSIM - 7GB 15Days for Mainland China, Hong Kong, Japan, Thailand, Australia(23 Asia-Pacific Regions) | Get QR Code Instantly | No VPN Required | 5G/4G LTE High-Speed Network | Hotspot Support""]}"
amazon_us,vn,"Prepaid eSIM for Mainland China, Hong Kong, Macau, Taiwan | 3-Day Unlimited | Get QR Code Instantly | 4G LTE High-Speed Network | No VPN Required | Hotspot Allow| No-Contract for Unlocked Phones",39.98,30,,,,True,989,3일,3일,180일,unknown,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",unlimited,https://www.amazon.com/eSIM-3-Day-Unlimited-Get-No-Contract/dp/B0GTM5GHY2,B0GTM5GHY2,B0GTM5GHY2,Visit the UROZETTA Store,Visit the UROZETTA Store,"{""price_usd"": [""List Price: $39.98""], ""usage_validity"": [""Prepaid eSIM for Mainland China, Hong Kong, Macau, Taiwan | 3-Day Unlimited | Get QR Code Instantly | 4G LTE High-Speed Network | No VPN Required | Hotspot Allow| No-Contract for U""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""3-Day Unlimited Prepaid eSIM: Enjoy a 3-Day unlimited data plan of 5G/4G LTE high-speed coverage across Mainland China, Hong Kong, Macau, and Taiwan. Perfect for travelers and busi""], ""network_type"": [""insufficient_or_conflicting_signals(local=0, roaming=-2)""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 30""], ""is_bestseller"": [""Best Sellers Rank #493,902 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #989 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #493,902 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #989 in Cell Phone SIM Cards""], ""title"": [""Prepaid eSIM for Mainland China, Hong Kong, Macau, Taiwan | 3-Day Unlimited | Get QR Code Instantly | 4G LTE High-Speed Network | No VPN Required | Hotspot Allow| No-Contract for Unlocked Phones""]}"
amazon_us,vn,"[eSIM] Japan eSIM 15 Days Data Only SIM | 10GB High-Speed 4G LTE + Unlimited Data at Reduced Speed | No Roaming Needed for Faster, Safer Access | Hotspot tethering Supported | Docomo | Made in Japan",15.9,2920,,,,True,25,15일,15일,180일,local,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",10GB,https://www.amazon.com/eSIM-15-Days-SIM-10GB/dp/B0DTK4P2DZ,B0DTK4P2DZ,B0DTK4P2DZ,DHA Corporation Co. Ltd,Visit the Nippon SIM Store,"{""price_usd"": [""$15.90""], ""usage_validity"": [""[eSIM] Japan eSIM 15 Days Data Only SIM | 10GB High-Speed 4G LTE + Unlimited Data at Reduced Speed | No Roaming Needed for Faster, Safer Access | Hotspot tethering Supported | Doco""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""【10GB LTE data, 15days use with docomo network】10GB for normal usage, you can tethering with PC/notebooks for work!! 15days for short-term visitors, locals returning to Japan!! Uti""], ""network_type"": [""【Made in Japan and Pease of mind Japan local supports】This product is produced by DHA Corporation, a Japan local MVNO carrier (telco registration no: A-30-16419) We design and prod"", ""【Japan Local service for faster, securer connections】Unlike other Japan ”roaming” products, you do not need to turn on data roaming, as your connections are limited within Japan wi"", ""score: local=11, roaming=1""], ""network_generation"": [""product_detail_4g_lte: source:feature_bullets: 【10GB LTE data, 15days use with docomo network】10GB for normal usage, you can tethering with PC/notebooks for work!! 15days for short-term visitors, locals "", ""product_detail_4g_lte: source:feature_bullets: 【Applicable products】Support SIM Free devices including iPhone, iPad, Android smartphones, Android Tablets, LTE enabled PC, MiFi which supports below bands:""], ""review_count"": [""detail_page: 2,920 global ratings""], ""is_bestseller"": [""Best Sellers Rank #13,471 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #25 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #13,471 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #25 in Cell Phone SIM Cards""], ""title"": [""[eSIM] Japan eSIM 15 Days Data Only SIM | 10GB High-Speed 4G LTE + Unlimited Data at Reduced Speed | No Roaming Needed for Faster, Safer Access | Hotspot tethering Supported | Docomo | Made in Japan""]}"
amazon_us,vn,"Japan Travel eSIM 10GB SoftBank 5G/4G LTE Data Only Prepaid QR | High-Speed Data,Works in Japan,No Physical SIM Required,Travel / Business Trip",19.99,249,,,,True,385,60일,60일,180일,unknown,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",10GB,https://www.amazon.com/Japan-Travel-eSIM-SoftBank-Prepaid/dp/B0GR9C73YH,B0GR9C73YH,B0GR9C73YH,DHA Corporation Co. Ltd,Visit the Nippon SIM Store,"{""price_usd"": [""$19.99""], ""usage_validity"": [""【Activation Period】Please activate the eSIM within 60 days of purchase. The validity period starts from the first data connection and expires on the expiration date.""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""【SoftBank High-Speed Data】Enjoy up to 10GB of high-speed 5G/4G LTE data on the SoftBank network in Japan. Service ends when the data allowance is exhausted.""], ""network_type"": [""insufficient_or_conflicting_signals(local=0, roaming=-2)""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 249""], ""is_bestseller"": [""Best Sellers Rank #175,155 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #385 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #175,155 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #385 in Cell Phone SIM Cards""], ""title"": [""Japan Travel eSIM 10GB SoftBank 5G/4G LTE Data Only Prepaid QR | High-Speed Data,Works in Japan,No Physical SIM Required,Travel / Business Trip""]}"
amazon_us,vn,Eskimo Global 1-30GB Travel eSIM | 2 Year Validity | 5G High Speed Data (1GB),7.0,22,,,,True,48,30일,30일,180일,unknown,5g_capable,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",1GB,https://www.amazon.com/Eskimo-Global-1-30GB-Validity-1GB/dp/B0GD652Q1P,B0GD652Q1P,B0GD652Q1P,EskimoTravel,Visit the eskimo Store,"{""price_usd"": [""$7.00""], ""usage_validity"": [""KiwiSIM Prepaid Data SIM Card USA - 1GBHigh Speed 5G/4G LTE & Unlimited Data at 256 kbps - 30 Days - 3-in-1 SIM for Unlocked Mobile Phones, WiFi Hotspots, Routers, GPS Trackers, Se""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""Stay connected across 109 countries with global eSIM plans. Choose from 1GB, 2GB, 3GB, 5GB, 10GB, or 30GB data options to suit your travel needs""], ""network_type"": [""roaming_signal: Enjoy seamless travel connectivity with instant eSIM activation. No physical SIM card needed—just quick, easy setup anywhere you go. Install once and stay connected globally withou"", ""insufficient_or_conflicting_signals(local=0, roaming=-1)""], ""network_generation"": [""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G/ 4G"", ""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G/ 4G""], ""review_count"": [""detail_page: 22 global ratings""], ""is_bestseller"": [""Best Sellers Rank #23,988 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #48 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #23,988 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #48 in Cell Phone SIM Cards""], ""title"": [""Eskimo Global 1-30GB Travel eSIM | 2 Year Validity | 5G High Speed Data (1GB)""]}"
amazon_us,vn,"ESIM Cards for International Travel, China Prepaid eSIM 45GB, 30-Day Plan (1.5GB/ Day), 4G LTE 5G Speed, Hotspot Supported, eSIM with Instant Activation in 10 Minutes",32.38,21,,,,True,58,30일,30일,30일,unknown,5g_capable,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",45GB,https://www.amazon.com/International-Prepaid-Hotspot-Supported-Activation/dp/B0FR95GFMS,B0FR95GFMS,B0FR95GFMS,WoWeSim,Visit the WoWeSim Store,"{""price_usd"": [""$32.38""], ""usage_validity"": [""ESIM Cards for International Travel, China Prepaid eSIM 45GB, 30-Day Plan (1.5GB/ Day), 4G LTE 5G Speed, Hotspot Supported, eSIM with Instant Activation in 10 Minutes""], ""activation_validity"": [""EXTENDED 30 DAYS - 45GB DATA: We have extended this plan’s validity to a full 30 Days (originally 5) and upgraded the data from 30GB to 45GB for longer trips. PLEASE NOTE: The phys""], ""data_amount"": [""EXTENDED 30 DAYS - 45GB DATA: We have extended this plan’s validity to a full 30 Days (originally 5) and upgraded the data from 30GB to 45GB for longer trips. PLEASE NOTE: The phys""], ""network_type"": [""no_local_or_roaming_keyword_matched""], ""network_generation"": [""product_info_cellular_5g: source:product_info_cellular: Cellular Technology LTE/4G/5G"", ""product_info_cellular_5g: source:product_info_cellular: Cellular Technology LTE/4G/5G"", ""product_info_cellular_4g_lte_signal_present_but_5g_capable_takes_precedence""], ""review_count"": [""detail_page: 21 global ratings""], ""is_bestseller"": [""Best Sellers Rank #27,202 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #58 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #27,202 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #58 in Cell Phone SIM Cards""], ""title"": [""ESIM Cards for International Travel, China Prepaid eSIM 45GB, 30-Day Plan (1.5GB/ Day), 4G LTE 5G Speed, Hotspot Supported, eSIM with Instant Activation in 10 Minutes""]}"
amazon_us,vn,eSIM for Europe Travel 10 Days with Call Home & Local Calls | Get eSIM in Hours! 15GB Super Speed Data for Android & iPhone | Auto Activation | Refillable Pack,14.99,1,,,,True,205,10일,10일,15일,unknown,unknown,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",15GB,https://www.amazon.com/eSIM-10-15GB-Activation-Refillable/dp/B0GQHKTP4X,B0GQHKTP4X,B0GQHKTP4X,TSIM Cards,Visit the TSIM Store,"{""price_usd"": [""$14.99""], ""usage_validity"": [""eSIM for Europe Travel 10 Days with Call Home & Local Calls | Get eSIM in Hours! 15GB Super Speed Data for Android & iPhone | Auto Activation | Refillable Pack""], ""activation_validity"": [""[eSIM] Europe eSIM | 15DAYS 10GB | UK, France, Italy, Spain & 40+ Countries | Data-Only Prepaid SIM | 1-Click Auto-Install | Activates in 10 Min | for iPhone & Android | 5G, LTE, H""], ""data_amount"": [""📶 15GB High-Speed Data Across Europe & More – Enjoy fast data in destinations like France, United Kingdom, Italy, and Spain, plus 30+ additional countries including Germany, Switze""], ""network_type"": [""local_signal: eSIM for Europe Travel 10 Days with Call Home & Local Calls | Get eSIM in Hours! 15GB Super Speed Data for Android & iPhone | Auto Activation | Refillable Pack"", ""roaming_signal: Travel with confidence using a prepaid Europe eSIM that keeps you connected from the moment you land, this plan delivers 15GB data and 50 minutes voice service across 30+ countries"", ""insufficient_or_conflicting_signals(local=7, roaming=3)""], ""network_generation"": [""fallback_5g: source:meta_description: Amazon.com: eSIM for Europe Travel 10 Days with Call Home & Local Calls | Get eSIM in Hours! 15GB Super Speed Data for Android & iPhone | Auto Activation |"", ""fallback_4g_lte: source:image_alt: SIMPoYo 5G/4G High-Speed Data SIM Card |Free 10GB USA 30-Day Data"", ""fallback_only_network_generation_signal""], ""review_count"": [""detail_page: 1 global rating""], ""is_bestseller"": [""Best Sellers Rank #90,201 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #205 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #90,201 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #205 in Cell Phone SIM Cards""], ""title"": [""eSIM for Europe Travel 10 Days with Call Home & Local Calls | Get eSIM in Hours! 15GB Super Speed Data for Android & iPhone | Auto Activation | Refillable Pack""]}"
amazon_us,vn,"eSIM for Global Travel for 1GB 30 Days, 77+ Countries, Data Only | 5G/4G LTE with QR activation, hotspot support, for unlocked eSIM-compatible phones, no voice or SMS",7.0,9,,,,True,68,30일,30일,180일,roaming,5g_capable,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",1GB,https://www.amazon.com/eSIM-Global-Travel-1GB-Days/dp/B0DW8K5GB1,B0DW8K5GB1,B0DW8K5GB1,hilan IoT,Visit the EIOTCLUB Store,"{""price_usd"": [""$7.00""], ""usage_validity"": [""eSIM for Global Travel for 1GB 30 Days, 77+ Countries, Data Only | 5G/4G LTE with QR activation, hotspot support, for unlocked eSIM-compatible phones, no voice or SMS""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""Enjoy 1GB of high-speed data valid for 30 days across 77+ countries. This eSIM provides reliable 4G/5G LTE coverage, ideal for data tethering and hotspot use. Note: Data-only, no v""], ""network_type"": [""Follow the provided instructions and enter your Amazon order number to receive your eSIM QR code. Once received, turn on the eSIM line on your phone and enable \""Data Roaming\"" for a"", ""score: local=0, roaming=3""], ""network_generation"": [""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G"", ""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G""], ""review_count"": [""detail_page: 9 global ratings""], ""is_bestseller"": [""Best Sellers Rank #31,875 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #68 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #31,875 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #68 in Cell Phone SIM Cards""], ""title"": [""eSIM for Global Travel for 1GB 30 Days, 77+ Countries, Data Only | 5G/4G LTE with QR activation, hotspot support, for unlocked eSIM-compatible phones, no voice or SMS""]}"
amazon_us,vn,Orange Holiday Europe eSIM | 31 Days 4GB High-Speed Data + Unlimited Low-Speed Data | 5G/4G LTE | 50+ European Countries | Hotspot Supported | Instant Email Delivery (Europe 31 Days 4GB),11.99,18534,,,,True,410,3일,3일,31일,local,lte_4g_only,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",4GB,https://www.amazon.com/High-Speed-Unlimited-Low-Speed-Countries-Supported/dp/B0H363FMTL,B0H363FMTL,B0H363FMTL,BillionConnect,Visit the Billion Connect Store,"{""price_usd"": [""$11.99""], ""usage_validity"": [""【Plan Validity Calculation】Plan validity is calculated by calendar days (GMT+8). The validity period starts on the day of eSIM activation. Example: Activate a 3-day plan at 10:00 A""], ""activation_validity"": [""Orange Holiday Europe eSIM | 31 Days 4GB High-Speed Data + Unlimited Low-Speed Data | 5G/4G LTE | 50+ European Countries | Hotspot Supported | Instant Email Delivery (Europe 31 Day""], ""data_amount"": [""【Europe eSIM | 4GB for 31 Days】 4GB high-speed data valid for 31 days. Supports 5G / 4G LTE across Europe. Hotspot sharing supported. Unlimited low-speed data after high-speed data""], ""network_type"": [""Europe Prepaid SIM Card | 10GB 30Days Local Network | 5G/4G High-Speed with Hotspot| Covering UK, Switzerland, Norway,Türkiye"", ""score: local=3, roaming=0""], ""network_generation"": [""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE"", ""product_info_cellular_4g_lte: source:product_info_cellular: Cellular Technology LTE""], ""review_count"": [""detail_page: 18,534""], ""is_bestseller"": [""Best Sellers Rank #185,183 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #410 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #185,183 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #410 in Cell Phone SIM Cards""], ""title"": [""Orange Holiday Europe eSIM | 31 Days 4GB High-Speed Data + Unlimited Low-Speed Data | 5G/4G LTE | 50+ European Countries | Hotspot Supported | Instant Email Delivery (Europe 31 Days 4GB)""]}"
amazon_us,vn,"[eSIM] Japan eSIM | 30DAYS 10GB | 5G, 4G/LTE, Tethering, Hotspot | SIM with Instant Activation in 10 Minutes | KDDI, SoftBank | Tokyo, Osaka, Fukuoka, Sapporo | Travel with Ringsim",9.99,10,,,,True,147,30일,30일,180일,local,5g_capable,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",5GB,https://www.amazon.com/Tethering-Hotspot-Instant-Activation-SoftBank/dp/B0F2MQFCX2,B0F2MQFCX2,B0F2MQFCX2,RINGSIM,Visit the ringsim Store,"{""price_usd"": [""$9.99""], ""usage_validity"": [""[eSIM] Japan eSIM | 30DAYS 10GB | 5G, 4G/LTE, Tethering, Hotspot | SIM with Instant Activation in 10 Minutes | KDDI, SoftBank | Tokyo, Osaka, Fukuoka, Sapporo | Travel with Ringsim""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""★ Flexible Data Plans: Pick 5GB, 10GB, 20GB, 30GB, or Unlimited—perfect for both casual browsing and heavy usage. Flexible prepaid options tailored to your trip in Japan.""], ""network_type"": [""Product description Previous page Next page 1 Why have to use eSIM 2 What is eSIM? 3 How to Create eSIM. STEP1 4 How to Create eSIM. STEP2 How to install eSIM in IOS(iPhone) Previo"", ""score: local=3, roaming=0""], ""network_generation"": [""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G, 4G, LTE"", ""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G, 4G, LTE""], ""review_count"": [""detail_page: 10 global ratings""], ""is_bestseller"": [""Best Sellers Rank #61,055 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #147 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #61,055 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #147 in Cell Phone SIM Cards""], ""title"": [""[eSIM] Japan eSIM | 30DAYS 10GB | 5G, 4G/LTE, Tethering, Hotspot | SIM with Instant Activation in 10 Minutes | KDDI, SoftBank | Tokyo, Osaka, Fukuoka, Sapporo | Travel with Ringsim""]}"
amazon_us,vn,"V3 Flagship eSIM Card for Unlocked Android – SIM to eSIM Adapter, 50 Profiles + 1GB Free Data, STK Menu, Unlimited Downloads, Pre-Cut Nano/Micro/Standard, Global Travel in USA/Europe/Japan/China",34.99,175,,,50,True,16,30일,30일,,unknown,unknown,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",1GB,https://www.amazon.com/9eSIM-Flagship-eSIM-Unlocked-Android/dp/B0DWSMSCT1,B0DWSMSCT1,B0DWSMSCT1,9esim Official Store,Visit the 9esim Store,"{""price_usd"": [""$34.99""], ""usage_validity"": [""Japan SIM Card 30 Days Data Only | 50GB High-Speed 4G LTE + Unlimited Data at Reduced Speed | No Roaming Needed for Faster, Safer Access | Hotspot tethering Supported | Docomo Netw""], ""data_amount"": [""50 ESIM PROFILES–INDUSTRY HIGHEST + 1GB FREE DATA： This ultimate international travel eSIM card has 1.5MB ultra‑large storage for 50 eSIM profiles – more than any consumer eSIM car""], ""network_type"": [""roaming_signal: Product description IMPORTANT COMPATIBILITY NOTE For Android users: Most unlocked Android phones work directly with the 9eSIM card. Download the free 9eSIM App from Google Play. Wh"", ""insufficient_or_conflicting_signals(local=0, roaming=-1)""], ""network_generation"": [""fallback_5g: source:image_alt: EIOTCLUB SIM Card for Data Only, 5G/4G LTE USA Compatible with Nationwide Networks for Security, Hunting Trail Game Cameras - No Contract Wireless-Triple Cut Size"", ""fallback_4g_lte: source:image_alt: EIOTCLUB SIM Card for Data Only, 5G/4G LTE USA Compatible with Nationwide Networks for Security, Hunting Trail Game Cameras - No Contract Wireless-Triple Cut Size"", ""fallback_only_network_generation_signal""], ""monthly_sold_count"": [""search_result_fallback: 50""], ""review_count"": [""detail_page: 175 global ratings""], ""is_bestseller"": [""Best Sellers Rank #22,000 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #16 in Cell Phone SIM Card Tools & Accessories #46 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #22,000 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #16 in Cell Phone SIM Card Tools & Accessories #46 in Cell Phone SIM Cards""], ""title"": [""V3 Flagship eSIM Card for Unlocked Android – SIM to eSIM Adapter, 50 Profiles + 1GB Free Data, STK Menu, Unlimited Downloads, Pre-Cut Nano/Micro/Standard, Global Travel in USA/Europe/Japan/China""]}"
amazon_us,vn,"Japan Travel eSIM 15GB/30 Days | SoftBank 5G | Valid Until Aug 20, 2026",20.99,11,,,,True,59,30일,30일,180일,unknown,5g_capable,"{""viettel"": null, ""vinaphone"": null, ""mobifone"": null, ""vietnamobile"": null}",15GB,https://www.amazon.com/Japan-Travel-SoftBank-Valid-Until/dp/B0GP91TKD8,B0GP91TKD8,B0GP91TKD8,STA Online Store,Brand: Hello Japan SIM,"{""price_usd"": [""$20.99""], ""usage_validity"": [""Japan Travel eSIM 15GB/30 Days | SoftBank 5G | Valid Until Aug 20, 2026""], ""activation_validity"": [""KiwiSIM USA Data SIM Card 12GB 180 Days, 4G LTE SIM Card Support for AT&T, T-Mobile and Verizon, Nano Card for Unlocked Cellular Security Cameras/Router/Hotspot WiFi/Trail Camera (""], ""data_amount"": [""15GB Data Plan on SoftBank’s Nationwide Network: Includes 15GB of high-speed data valid for 30 days on SoftBank, one of Japan’s leading mobile network operators, with reported popu""], ""network_type"": [""local_signal: Direct Japan-Based Network Connection: Connect through SoftBank’s local infrastructure with Japan-based IP routing, supporting smooth access to domestic websites, booking platforms"", ""insufficient_or_conflicting_signals(local=1, roaming=-2)""], ""network_generation"": [""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G/4G LTE"", ""product_info_cellular_5g: source:product_info_cellular: Cellular Technology 5G/4G LTE""], ""review_count"": [""detail_page: 11 global ratings""], ""is_bestseller"": [""Best Sellers Rank #27,674 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #59 in Cell Phone SIM Cards""], ""bestseller_rank"": [""Best Sellers Rank #27,674 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #59 in Cell Phone SIM Cards""], ""title"": [""Japan Travel eSIM 15GB/30 Days | SoftBank 5G | Valid Until Aug 20, 2026""]}"
